,filename,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
6579,gxor_proof.lean,85.2001,465.603178,27.54851,34.696219,157.608579,3.886,168.68256
3759,gapinthshift_proof.lean,76.77238,746.179379,13.66851,23.76307,407.419369,100.474731,168.043639
1407,gcomparehudiv_proof.lean,87.5569,478.059638,23.379149,13.72455,156.32408,75.155959,167.86264
2063,glshr_proof.lean,118.226719,595.415298,56.23506,11.88549,210.556489,104.010589,167.70847
4881,gselecthwithhbitwisehops_proof.lean,106.07346,423.305308,38.1939,14.32512,110.63022,5.28352,165.657019
3455,gdemorgan_proof.lean,236.770659,1198.423265,115.761799,8.42396,706.662347,163.154639,165.26237
4282,gshlhdemand_proof.lean,120.148769,524.986698,56.70739,30.76013,158.07524,32.99859,164.267039
4882,gselecthwithhbitwisehops_proof.lean,106.42738,421.366398,38.21179,14.28623,110.51731,5.39443,164.185479
2072,glshr_proof.lean,84.463,595.310748,23.24581,5.94175,260.669549,117.982079,163.85307
2507,gandhxorhor_proof.lean,111.38678,439.035928,44.89654,34.43963,112.10549,4.38727,163.234469
4870,gselecthwithhbitwisehops_proof.lean,105.990859,418.940518,38.32522,14.26111,109.94214,5.34372,163.153059
2060,glshr_proof.lean,109.92522,716.732547,49.049169,9.81544,359.569729,100.374519,163.02359
4878,gselecthwithhbitwisehops_proof.lean,106.11727,420.780148,38.506939,14.25394,110.60563,5.35357,162.937849
4869,gselecthwithhbitwisehops_proof.lean,105.52839,418.477848,38.15748,14.55619,110.04138,5.32182,162.766429
121,ggethlowbitmaskhuptohandhincludinghbit_proof.lean,121.310429,318.607529,72.53473,1.48434,57.10018,12.94322,161.642079
2505,gandhxorhor_proof.lean,164.397799,433.677648,46.83991,32.94535,111.962479,4.20534,161.231669
181,gdivhshift_proof.lean,82.88404,522.746488,23.03674,11.78609,208.25527,76.235319,160.82337
2073,glshr_proof.lean,135.326749,593.489788,23.29793,6.08107,261.723239,118.11388,160.705459
4873,gselecthwithhbitwisehops_proof.lean,106.518129,415.935398,38.27654,14.18787,110.781429,5.18107,160.044479
4877,gselecthwithhbitwisehops_proof.lean,105.60384,416.145078,38.027109,14.56508,110.394219,5.23613,160.041971
5974,grem_proof.lean,123.520539,660.679838,44.69094,21.34613,318.704219,43.724519,159.45732
4874,gselecthwithhbitwisehops_proof.lean,106.448599,416.257089,38.4312,14.30909,110.157679,5.24455,159.39252
6059,gselecthobohpeohops_proof.lean,100.094059,424.365069,38.41339,14.82941,108.196849,32.63254,159.34975
208,gdivhshift_proof.lean,147.177129,658.476147,36.40551,1.64609,310.818939,145.134539,158.015689
2678,gshlhsub_proof.lean,94.86569,549.105998,36.99244,10.98297,256.057958,24.70731,157.4553
2058,glshr_proof.lean,202.056109,817.507797,91.66079,13.14221,409.903999,108.951749,157.29006
5180,gandhcompare_proof.lean,90.95538,260.219021,26.9379,0.0,57.23777,1.67941,156.186681
6675,gsubhashrhorhtohicmphselect_proof.lean,118.22811,587.370328,53.40583,44.26233,257.003019,4.17746,155.369269
4866,gselecthwithhbitwisehops_proof.lean,106.56173,407.782598,38.298759,13.84508,109.72675,5.27312,155.016509
1148,gicmphmul_proof.lean,96.17977,447.308148,30.68471,96.162439,108.59118,16.32559,153.068689
4461,gomithuremhofhpowerhofhtwohorhzerohwhenhcomparinghwithhzero_proof.lean,113.867909,499.437588,55.02447,25.22216,159.008109,28.16965,153.045469
2045,glshr_proof.lean,130.68041,421.662238,72.165999,14.8379,106.56014,31.73901,152.906189
6460,gtrunc_proof.lean,140.806009,859.278267,32.21372,8.2298,508.094878,140.562889,152.77933
1400,gcomparehudiv_proof.lean,90.66181,400.351228,41.50651,15.14183,105.50937,40.44347,151.487279
1408,gcomparehudiv_proof.lean,87.00028,586.122698,23.39867,13.59262,306.335978,51.07125,150.96809
3136,gnarrowhmath_proof.lean,100.220209,423.947478,37.50663,50.5598,110.45505,13.72919,148.534919
1402,gcomparehudiv_proof.lean,86.94617,376.889479,24.0552,14.5877,105.520839,39.27467,148.42426
2061,glshr_proof.lean,164.66084,671.070977,54.578149,11.04081,309.493369,112.324849,148.31951
402,gtrunchinseltpoison_proof.lean,113.32755,624.457508,56.36922,29.11143,306.102199,23.31107,147.049319
1398,gcomparehudiv_proof.lean,108.87615,421.245298,26.44256,15.57973,107.21472,43.9654,145.642349
5970,grem_proof.lean,122.87926,587.572738,46.06311,21.48005,264.623409,36.82514,144.28357
6562,gxor_proof.lean,84.1836,376.724428,27.329,33.804489,106.54107,3.7859,143.365459
212,gdivhshift_proof.lean,262.612759,695.355167,49.96268,1.77042,361.228219,132.519939,143.010149
4865,gselecthwithhbitwisehops_proof.lean,104.705689,393.059989,38.10521,14.31747,109.649349,5.30865,142.40888
1403,gcomparehudiv_proof.lean,86.17079,367.801829,23.52097,14.0626,105.641369,41.19378,141.64895
1147,gicmphmul_proof.lean,84.54375,411.443778,21.54855,86.239179,108.80975,15.45125,140.918659
6480,gtrunc_proof.lean,114.065209,605.827328,55.9462,27.67459,307.589289,21.463379,140.61506
4637,gonehot_merge_proof.lean,126.45162,702.441937,59.97787,16.36717,356.736879,92.214349,140.28791
5940,grem_proof.lean,74.61536,770.062057,13.88783,12.06046,461.419899,105.853119,140.0394
4654,gsext_proof.lean,70.52777,704.810368,12.64539,8.056401,407.039109,82.60399,139.59459
1172,gnot_proof.lean,82.3919,716.6378,17.82593,23.062901,306.07084,195.27667,139.262869
4657,gsext_proof.lean,123.109129,317.055409,49.28036,44.05311,55.483729,12.1658,137.89106
2076,glshr_proof.lean,94.982509,509.599228,33.12221,9.46577,212.248549,87.7164,137.704689
5950,grem_proof.lean,93.14838,439.055738,23.12928,8.03297,166.34388,68.979129,137.45388
5386,gashrhlshr_proof.lean,144.178459,447.668668,80.29273,52.672859,110.35533,38.38505,133.874389
4655,gsext_proof.lean,81.27717,444.886158,19.35643,24.899519,210.200099,8.26707,133.55531
6057,gselecthobohpeohops_proof.lean,98.87944,385.412408,37.39159,14.12268,107.82917,32.73345,133.474559
190,gdivhshift_proof.lean,277.231919,711.644187,146.217289,4.87348,310.617539,89.04157,132.23805
2658,gcasthmulhselect_proof.lean,127.17286,719.302047,23.30159,3.82638,258.683209,294.543459,132.00497
4460,gomithuremhofhpowerhofhtwohorhzerohwhenhcomparinghwithhzero_proof.lean,92.49425,439.329379,42.00868,25.80604,157.417939,21.11155,131.5447
2068,glshr_proof.lean,102.289799,644.554468,40.95671,7.84866,361.072229,82.022949,130.85487
1401,gcomparehudiv_proof.lean,80.44767,356.062148,19.97459,13.4034,105.375879,46.23766,130.286749
2069,glshr_proof.lean,84.92567,480.559368,23.35343,6.08801,211.34258,86.388089,129.73106
3145,gsubhxorhorhneghand_proof.lean,173.567599,610.308778,25.86025,5.90121,56.572219,320.74683,128.022379
194,gdivhshift_proof.lean,425.859458,847.266107,264.321359,11.08032,310.643989,71.373509,126.81916
2066,glshr_proof.lean,85.65932,479.653328,23.23441,6.0734,212.423379,87.44962,126.736619
4621,gonehot_merge_proof.lean,111.89671,410.157449,78.963631,7.8462,107.390919,36.17461,125.662389
2074,glshr_proof.lean,86.10411,521.249888,23.9826,6.11325,261.238809,82.152469,124.64124
2075,glshr_proof.lean,85.75772,522.462198,23.92927,6.127,262.518399,83.197079,123.58158
5636,gapinthrem1_proof.lean,90.07479,1129.969266,20.660949,27.221961,614.240018,202.682419,123.43869
3440,gdemorgan_proof.lean,157.012901,408.765459,15.15484,14.52979,107.878529,46.00763,123.42123
2673,gshlhsub_proof.lean,116.420869,437.643348,67.13737,6.17641,159.601569,51.87993,123.369318
3051,gicmphbinop_proof.lean,116.53607,429.015878,46.63721,52.405359,108.63073,45.66169,123.241079
2071,glshr_proof.lean,102.77203,487.321038,40.880639,8.13751,212.60553,80.375509,122.7756
6610,gadd4_proof.lean,108.2586,382.131249,38.7007,32.80184,121.672699,13.72379,122.60358
5578,greassociatehnuw_proof.lean,143.99622,648.792257,68.90048,2.03623,356.471299,93.49529,121.179419
5401,gashrhlshr_proof.lean,130.670609,411.508658,68.90225,46.03034,111.113789,43.11167,120.693299
1399,gcomparehudiv_proof.lean,84.60969,283.934569,25.86069,13.87202,55.82871,20.27813,120.30071
6612,gadd4_proof.lean,143.15935,568.521607,23.60115,13.052369,319.307109,59.18726,120.089939
623,glshrhandhnegChicmpeqhzero_proof.lean,118.8672,491.848791,40.935821,56.846929,209.021461,6.8592,120.02326
5395,gashrhlshr_proof.lean,141.44887,426.294398,79.22169,52.02244,110.674889,37.94543,119.524419
2324,gicmphugehofhnothofhshlhalloneshbyhbitshandhvalhtohicmpheqhofhlshrhvalhbyhbitshandh0_proof.lean,130.961909,409.480869,59.57478,6.745299,57.14837,21.16799,119.10341
3125,gnarrowhmath_proof.lean,105.064259,508.395408,176.06299,15.83738,62.07552,8.11706,119.039829
2631,gshifthadd_proof.lean,113.05319,318.009648,53.347449,7.76306,57.33678,44.35421,117.935949
5053,g2008h02h16hSDivOverflow2_proof.lean,220.682069,790.578397,101.855019,12.01315,260.436599,251.245489,116.06086
5398,gashrhlshr_proof.lean,130.877029,404.353868,68.74582,45.833059,110.85429,42.76716,115.619189
5063,gsdivhexacthbyhpowerhofhtwo_proof.lean,388.671609,727.748937,164.468169,12.57572,255.854739,123.201159,114.69625
5368,gashrhlshr_proof.lean,140.4246,462.263408,79.27098,52.22977,161.875499,25.87886,114.689449
5377,gashrhlshr_proof.lean,140.33195,409.818269,80.12515,51.4332,109.948759,30.43896,111.42828
4616,g2007h06h21hDivCompareMiscomp_proof.lean,96.40279,284.065158,23.687029,24.9815,58.77651,7.72954,111.149079
5392,gashrhlshr_proof.lean,130.81698,544.172297,69.224989,45.80066,260.707139,36.14354,110.367909
5389,gashrhlshr_proof.lean,131.639969,398.679278,69.83569,47.53871,110.467109,37.2087,110.210819
1165,gicmphmul_proof.lean,143.281359,498.704808,76.833869,5.032499,208.24683,83.926939,110.12599
2053,glshr_proof.lean,146.07284,380.937518,87.031329,13.27117,107.43913,21.299579,108.98064
3133,gnarrowhmath_proof.lean,87.584449,344.338989,29.96611,39.22024,105.028759,25.75737,108.95243
2046,glshr_proof.lean,139.151559,439.151748,84.03148,17.47552,155.85449,31.65254,108.854469
3134,gnarrowhmath_proof.lean,94.25701,344.166348,38.750589,51.75453,105.35277,7.19821,108.059619
4123,gicmphdivhconstant_proof.lean,103.449159,301.955439,37.40561,32.55662,56.05776,7.30525,107.866689
5332,gashrhlshr_proof.lean,103.649089,458.150268,41.70698,16.87689,206.797769,33.28045,107.374029
178,gdivhshift_proof.lean,73.30494,711.379478,14.93272,7.82188,459.600258,94.63239,107.33655
6603,gadd4_proof.lean,96.621029,342.866049,28.45856,22.03298,123.934999,12.56961,107.23855
4658,gsext_proof.lean,146.998329,342.093488,97.132989,55.62647,55.59264,7.77982,106.561119
180,gdivhshift_proof.lean,73.179709,712.962177,15.23404,7.68789,457.891388,96.21537,104.527859
6608,gadd4_proof.lean,98.042759,344.164859,27.97165,22.21886,124.652409,12.8817,104.46649
5583,greassociatehnuw_proof.lean,93.63708,337.463888,35.947459,20.20232,107.44861,32.42169,101.810419
5585,greassociatehnuw_proof.lean,104.066069,347.385579,46.62355,24.73507,107.276429,28.02408,101.4712
1380,gudivremhchangehwidth_proof.lean,94.89394,534.791548,32.00156,31.54885,311.180948,32.07855,101.35426
400,gtrunchinseltpoison_proof.lean,94.840449,372.989109,38.57896,13.66189,156.020419,21.94479,100.65706
4216,gsethlowbitshmaskhcanonicalize_proof.lean,102.767619,324.194649,68.83786,10.3031,55.226449,40.4775,99.6292
4116,gicmphdivhconstant_proof.lean,137.36916,714.378176,112.163999,78.51446,259.145409,93.96238,97.482949
215,gdivhshift_proof.lean,154.00792,379.507019,91.42087,12.90674,111.142129,29.76511,96.06027
6479,gtrunc_proof.lean,105.791699,313.925499,47.4993,13.68488,107.358179,12.18683,95.80284
4653,gsext_proof.lean,89.535309,358.080859,22.37389,28.137569,157.82474,5.767269,95.41449
2050,glshr_proof.lean,96.205619,318.362979,38.15486,20.65269,107.009999,20.3221,93.94207
2057,glshr_proof.lean,146.323089,376.633419,87.94325,13.12401,109.460029,36.31862,93.36846
4215,gsethlowbitshmaskhcanonicalize_proof.lean,83.5652,318.799719,28.35929,3.99526,106.734739,43.4465,93.33068
3741,gcanonicalizehsignedhtruncationhcheck_proof.lean,150.41013,321.156108,59.504539,10.1563,106.88965,18.07858,93.075329
5376,gashrhlshr_proof.lean,131.492209,513.917658,69.59518,46.993269,260.897259,16.93874,93.03011
1300,gshlhandhnegChicmpeqhzero_proof.lean,110.78819,374.170759,39.25604,18.50978,156.959569,6.18702,92.56135
5540,gadd2_proof.lean,167.37537,445.491538,97.445129,30.36321,166.510649,44.58506,92.36434
217,gdivhshift_proof.lean,153.01531,370.927569,91.60031,12.98048,110.321399,26.03294,92.08706
5394,gashrhlshr_proof.lean,130.117389,413.733498,68.796199,47.74858,160.624399,17.24923,92.02431
5380,gashrhlshr_proof.lean,136.288649,365.554529,74.4933,43.818499,110.620679,27.09526,91.71923
5384,gashrhlshr_proof.lean,132.969209,301.436869,58.75774,48.91201,60.534159,14.47891,91.31604
976,gpr72433_proof.lean,272.870229,384.667209,160.31797,16.1794,54.812219,20.99496,90.44849
4210,gsethlowbitshmaskhcanonicalize_proof.lean,87.299229,303.608469,38.59589,5.07898,105.57247,44.719979,89.9432
5542,gadd2_proof.lean,216.42404,435.236868,97.99197,30.70388,166.08052,36.25968,89.767389
5938,grem_proof.lean,73.193009,337.923479,12.74424,11.79702,159.640509,33.12776,89.58789
5371,gashrhlshr_proof.lean,135.820439,357.459669,74.46266,43.96238,110.308409,21.29702,89.54802
5367,gashrhlshr_proof.lean,131.254869,452.813778,70.11804,47.491769,210.490389,9.50335,89.2438
222,gdivhshift_proof.lean,120.10058,283.173009,58.75098,13.95583,60.02748,18.63536,89.11111
4211,gsethlowbitshmaskhcanonicalize_proof.lean,104.89191,355.148391,42.54666,7.239091,159.49076,26.36621,89.031071
5366,gashrhlshr_proof.lean,121.033679,291.621649,58.99238,45.03634,59.97852,14.0812,88.76787
1317,gapinthadd_proof.lean,445.406309,618.158658,322.177969,19.89865,104.80585,11.63026,88.57725
5953,grem_proof.lean,110.400009,423.712628,38.43716,7.76519,214.727189,39.58304,88.574649
221,gdivhshift_proof.lean,111.75005,324.097239,50.90611,10.3987,110.184149,25.91715,88.56164
1375,gudivremhchangehwidth_proof.lean,82.974279,300.118449,20.68332,8.80544,111.05235,37.199499,88.41474
4228,gsethlowbitshmaskhcanonicalize_proof.lean,99.00646,252.697369,42.68602,8.64561,55.095899,28.62751,88.3145
218,gdivhshift_proof.lean,161.77834,375.947368,99.812079,17.14347,111.486569,17.64193,88.20234
5385,gashrhlshr_proof.lean,130.56194,504.707348,70.04339,50.37972,260.484099,9.59576,87.864259
5186,gmaskedhmergehandhofhors_proof.lean,75.97715,168.401609,15.97574,0.0,56.75861,0.0,87.750319
1384,gudivremhchangehwidth_proof.lean,82.44218,294.618718,20.570929,8.79211,110.65551,38.5246,87.354549
216,gdivhshift_proof.lean,161.79452,322.053259,99.65566,16.08034,60.29769,17.132399,87.213439
6478,gtrunc_proof.lean,95.949889,363.414509,42.37984,13.80347,156.971239,22.11187,86.84119
6613,gadd4_proof.lean,102.40195,307.937548,32.08769,33.12396,118.88634,4.54293,86.808769
1371,gudivremhchangehwidth_proof.lean,93.63159,308.447558,32.032379,31.4493,110.93941,18.19914,86.717509
1081,gorhshiftedhmasks_proof.lean,106.678319,475.237558,50.25495,42.74247,255.882019,14.38549,86.714489
1131,gicmphmul_proof.lean,140.969069,363.638469,25.09991,12.41228,158.052549,65.18034,86.59466
6252,gselecthbitexthbitwisehops_proof.lean,113.01661,464.359898,51.11323,11.430199,257.011469,19.09929,86.53597
4659,gsext_proof.lean,124.699899,315.363289,83.81955,64.029489,55.0752,5.46612,86.37941
4319,gbinophandhshifts_proof.lean,77.16282,496.010348,20.78138,0.0,305.463699,80.636139,86.08587
1390,gudivremhchangehwidth_proof.lean,91.31986,296.895549,29.21091,8.54579,111.531219,32.5433,86.01937
4229,gsethlowbitshmaskhcanonicalize_proof.lean,102.56078,353.435048,46.33197,8.34771,155.399389,30.30927,85.999569
5932,grem_proof.lean,70.404699,379.590759,12.3888,8.27857,207.504629,34.97077,85.93611
1372,gudivremhchangehwidth_proof.lean,102.84946,261.192439,40.05394,41.116759,60.9571,4.5957,85.65645
5929,grem_proof.lean,83.98248,671.620817,16.26702,12.54641,409.360028,110.271589,85.63331
6123,gselecthobohpeohops_proof.lean,125.981249,474.247808,61.78128,10.41333,258.496369,18.44351,85.531539
4222,gsethlowbitshmaskhcanonicalize_proof.lean,90.97609,247.604269,35.16508,6.42094,54.7861,44.55443,84.90784
5375,gashrhlshr_proof.lean,119.79259,334.871379,59.45364,45.89131,110.175019,8.39402,84.33879
4212,gsethlowbitshmaskhcanonicalize_proof.lean,107.6468,352.769229,48.40395,7.87605,155.533309,34.2333,84.21376
1082,gorhshiftedhmasks_proof.lean,117.35177,280.497928,60.117899,45.26635,55.45841,8.39709,84.161319
2596,gandhxorhor_proof.lean,80.14511,276.202118,16.07744,16.021569,114.2197,3.74487,83.862559
223,gdivhshift_proof.lean,112.187299,314.637579,50.94589,10.62058,110.127049,22.13791,83.13192
1083,gorhshiftedhmasks_proof.lean,125.469209,288.235689,69.53671,45.30552,55.394869,8.06444,83.11735
401,gtrunchinseltpoison_proof.lean,103.845139,251.661719,47.32695,13.54378,55.72569,11.734399,82.79263
1126,gicmphmul_proof.lean,183.17229,501.779268,20.53947,11.48279,305.565649,67.18591,82.78327
2636,gshifthadd_proof.lean,110.13699,259.202088,52.390399,7.20345,56.17166,31.50504,82.684199
1381,gudivremhchangehwidth_proof.lean,101.74409,257.101149,40.22958,41.96284,61.246559,4.41109,82.64096
6316,gredundanthrighthshifthinputhmasking_proof.lean,98.65619,240.545459,29.60122,6.28101,58.12814,38.02113,82.19965
6130,gselecthobohpeohops_proof.lean,114.352519,308.004509,50.98054,10.50323,109.365619,17.54528,81.89593
6246,gselecthbitexthbitwisehops_proof.lean,112.62578,408.735668,51.85035,11.00483,206.37313,18.6651,80.933749
1410,gcomparehudiv_proof.lean,81.915469,313.724229,20.93207,12.71294,156.201049,5.77225,80.87152
6137,gselecthobohpeohops_proof.lean,123.066569,268.848629,62.7766,10.7582,58.37387,17.82732,80.686449
1101,gicmphmul_proof.lean,124.690769,366.464329,159.522709,19.548329,56.79109,4.72889,80.57777
1080,gorhshiftedhmasks_proof.lean,91.7074,244.869689,35.49679,34.92886,55.13638,14.63883,80.225639
6144,gselecthobohpeohops_proof.lean,115.372029,252.691509,50.74083,10.38413,58.3619,17.31405,79.918639
2043,glshr_proof.lean,87.10855,545.011419,46.41917,68.608359,257.67911,18.04484,79.54881
5952,grem_proof.lean,111.91395,356.527858,38.378139,7.77486,165.03269,32.736069,79.50311
3213,gsdivhicmp_proof.lean,309.28572,537.081997,172.720929,8.7193,156.503879,61.65912,79.39836
2366,gselecthbinophcmp_proof.lean,80.862379,430.150699,19.37766,6.58252,257.942009,37.90891,79.38107
5393,gashrhlshr_proof.lean,118.758519,278.350699,58.06928,45.36907,60.52473,8.03813,79.06797
1387,gudivremhchangehwidth_proof.lean,91.058049,288.177399,28.9978,8.56195,110.417869,28.80645,79.04491
1369,gudivremhchangehwidth_proof.lean,83.49443,280.787549,20.11984,8.56765,111.035789,31.6868,79.01377
6577,gxor_proof.lean,78.24257,258.255089,20.84774,13.59742,107.19091,2.05576,78.35179
5388,gashrhlshr_proof.lean,123.281669,280.513369,61.5226,44.99155,60.879939,11.00493,78.34238
5051,gapinthand_proof.lean,101.264539,365.776979,20.91582,22.13988,155.929039,37.92062,78.14796
4230,gsethlowbitshmaskhcanonicalize_proof.lean,112.92996,254.377209,56.09514,10.28994,55.258169,27.18867,77.98402
